COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;NOM_MUNICIPIO;TIPO;NOMBRE;DIRECCION;CP;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
46;VALENCIA;238;TAVERNES DE LA VALLDIGNA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  TAVERNES DE LA VALLDIGNA;PASEO DE LEPANT Nº S/N;46760;TELF.962823176;FAX.962822027 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/TAVERNESDELAVALLDIGNA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0104;BIBLIOTECA@TAVERNES.ORG;N;PU;PÚBLICA;S
46;VALENCIA;244;TORRENT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL 1 TORRENT;CALLE SAGRA Nº 17;46900;TELF.961111850;FAX.961581207;HTTP://WWW.TORRENT.ES/TORRENTPUBLIC/INICIO/CONEIXER/BIBLIOTEQUES.HTML;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0008;CASACULTURA@ATORRENT.ES / BIBLIOTECA@TORRENT.ES;S;PU;PÚBLICA;N
46;VALENCIA;247;TUÉJAR;AGENCIA DE LECTURA;AGENCIA DE LECTURA MAESTRO AGUILAR TUÉJAR;CALLE MAESTRE AGUILAR Nº 5 PISO 1º;46177;TELF.961635803;FAX.961635151 AYTO;HTTP://BIBLIOTECAMAESTROAGUILAR.WORDPRESS.COM/; ;BIBLIOTECADETUEJAR@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;135;VILA-REAL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL VILA-REAL;CALLE SOLADES Nº 25;12540;TELF.964547230; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VILA-REAL/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0090;BIBLIOTECA@AJVILA-REAL.ES / JBERNAT@AJVILA-REAL.ES;S;PU;PÚBLICA;S
12;CASTELLÓN;129;VILAFRANCA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAFRANCA;AVENIDA CASTELLO Nº 63;12150;TELF.964440814;FAX.964440814;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0091;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0091;BIBLIOTECA@AJUNTAMENTDEVILAFRANCA.ES;N;PU;PÚBLICA;N
46;VALENCIA;255;VILALLONGA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILALLONGA;CALLE LA PAU Nº 14 PISO 2;46720;TELF.962805004;FAX.962817233 AYTO; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0179;VICENT.FERRANDO@VILLALONGA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;136;VILAVELLA (LA);AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAVELLA (LA);CALLE SANTA BARBARA Nº S/N;12526;TELF.964677448 (AYTO); ;HTTP://WWW.LAVILAVELLA.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0082;BIBLIOTECA@LAVILAVELLA.COM;N;PU;PÚBLICA;S
03;ALICANTE;140;VILLENA;AGENCIA DE LECTURA;AGENCIA DE LECTURA LA PAZ VILLENA;CALLE CELADA Nº 33;03400;TELF.965801150-EXT 155; ;HTTP://WWW.VILLENA.ES/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV;BIBLIOTECA@VILLENA.ES;N;PU;PÚBLICA;S
03;ALICANTE;82;XÀBIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  XÀBIA;CALLE MAJOR Nº 9 ESC.   PISO 2;03730;TELF.965793938; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/GENERICO/INDEX.JSP?SEDEWEB=337&PW=1;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0067;BIBLIOTECA@AJXABIA.ORG;S;PU;PÚBLICA;N
46;VALENCIA;145;XÀTIVA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MIGUEL BORDONAU XÀTIVA;ALAMEDA JAUME I Nº 56;46800;TELF.962287328; ;HTTP://WWW.XATIVA.ES/BIBLIOTECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0075;BIBLIOXATIVA@AYTO-XATIVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;110;XIRIVELLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL XIRIVELLA;CALLE PALLETER Nº 2;46950;TELF.963835424/664437182; ;HTTP://WWW.XIRIVELLA.ES/ES/XIRIVELLA-AJUNTAMENT/BIBLIOTECAS-2;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0068;BIBLIOTECA@XIRIVELLA.ES;S;PU;PÚBLICA;S
03;ALICANTE;83;XIXONA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL FERNANDO GALIANA CARBONELL XIXONA;CALLE TERRADETS Nº S/N;03100;TELF.965612320/965610500; ;HTTP://WWW.XIXONA.ES/ES/RESUMEN/SERVICIOS-MUNICIPALES/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0105;BIBLIOTECA@XIXONA.ES;N;PU;PÚBLICA;S
46;VALENCIA;6;ALBAIDA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBAIDA;PLAZA MAJOR Nº 7;46860;TELF.607403526;FAX.962900667 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALBAIDA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0026;BIBLIOTECA@ALBAIDA.ES;N;PU;PÚBLICA;S
46;VALENCIA;166;MELIANA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  MELIANA;PLAZA DE LA CULTURA Nº 4;46133;TELF.961480906;FAX.961480001;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0083;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0083;BIBLIOTECA@IMCMELIANA.COM;N;PU;PÚBLICA;S
46;VALENCIA;214;RIBA-ROJA DE TÚRIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA II RIBA-ROJA DE TÚRIA;CALLE CERVANTES Nº S/N;46190;TELF.961653513; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/RIBARROJAC;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0052;BIBLIOTECAS@RIBARROJA.ES;N;PU;PÚBLICA;S
46;VALENCIA;70;BÉTERA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BÉTERA;AVENIDA VALENCIA Nº 26 PISO 2;46117;TELF.667800974;FAX.961601971;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0058;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0058;BIBLIOTECA@BETERA.ES;N;PU;PÚBLICA;N
46;VALENCIA;136;GODELLETA;AGENCIA DE LECTURA;AGENCIA DE LECTURA SALVADOR FERRANDIS LUNA GODELLETA;CALLE CERVANTES Nº 1;46388;TELF.961800816;FAX.961800663 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0165;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0165;BIBLIOTEK_GODE@HOTMAIL.COM;N;PU;PÚBLICA;S
03;ALICANTE;133;TORREVIEJA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CARMEN JALON TORREVIEJA;CALLE JOAQUIN CHAPAPRIETA Nº 39;03181;TELF.965703168; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0066;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0066;BIBLIOTECA@TORREVIEJA.EU;S;PU;PÚBLICA;S
03;ALICANTE;140;VILLENA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MIGUEL HERNANDEZ VILLENA;PLAZA SANTIAGO Nº 7;03400;TELF.965801150 EXT-151;FAX.965806146 AYTO;HTTP://WWW.VILLENA.ES/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV;BIBLIOTECA@VILLENA.ES;S;PU;PÚBLICA;S
03;ALICANTE;14;ALACANT;BIBLIOTECA PUBLICA PROVINCIAL;BIBLIOTECA PUBLICA PROVINCIAL DE ALICANTE AZORIN ALACANT;CALLE PASEITO DE RAMIRO Nº 15;03002;TELF.965919710;FAX.965919711;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALICANTE/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEA;BPEA@GVA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA PUBLICA PROVINCIAL;BIBLIOTECA PUBLICA PROVINCIAL DE CASTELLO CASTELLÓ DE LA PLANA;CALLE RAFALAFENA Nº 29;12003;TELF.964558380;FAX.964558381;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEC;BPEC@GVA.ES;N;PU;PÚBLICA;S
03;ALICANTE;99;ORIHUELA;BIBLIOTECA PUBLICA PROVINCIAL;BIBLIOTECA PUBLICA PROVINCIAL DE ORIHUELA FERNANDO DE LOAZES ORIHUELA;PLAZA RAMON SIJE Nº 1;03300;TELF.966904120;FAX.966904121/966904122;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ORIHUELA/INDEX.HTM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BORI;BPEO@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA PROVINCIAL;BIBLIOTECA PUBLICA PROVINCIAL DE VALENCIA VALÈNCIA;CALLE HOSPITAL Nº 13;46001;TELF.962564130;FAX.962564131;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VALENCIA_VAL/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEV;BPV@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA AUTONÓMICA;BIBLIOTECA AUTONÓMICA VALENCIANA VALÈNCIA;AVENIDA DE LA CONSTITUCIÓN Nº 284;46019;TELF.963874000;FAX.963874037;HTTP://BV.GVA.ES;HTTP://BVAL.GVA.ES/SCREENS/OPACBV_SPI.HTML;BV@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;89;PENÍSCOLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PENÍSCOLA;CALLE MESTRE BAYARRI Nº 2 PISO 3;12598;TELF.964477800;FAX.964489212 AYTO;HTTP://WWW.PENISCOLA.ORG/CA/BIBLIOTECA/95/BIBLIOTECA-PUBLICA-MUNICIPAL-DE-PENISCOLA.HTML;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0173;BIBLIOTECA@PENISCOLA.ORG;N;PU;PÚBLICA;S
03;ALICANTE;104;PETRER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL POETA ENRIQUE AMAT PETRER;PLAZA FRANCISCO LOPEZ PINA Nº 4;03610;TELF.966955746;FAX.965376968 AYTO;HTTP://WWW.PETRER.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0038;BIBLIOEA@PETRER.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA CARLES ROS VALÈNCIA;PLAZA DE LA VIRGEN Nº 1;46001;TELF.963525478 EXT-4508; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BCARLESROS@VALENCIA.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA CONSTANTI LLOMBART EL GRAU VALÈNCIA;CALLE DOCTOR J.J.DOMINE Nº 19;46011;TELF.962084296; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BCONSTANTILLOMBART@VALENCIA.ES;N;PU;PÚBLICA;S
46;VALENCIA;218;RÓTOVA;OTRAS PÚBLICAS;OTRAS PÚBLICAS CENTRO POLIVALENTE RÓTOVA;PLAZA MAYOR Nº 7;46725;TELF.962835316;FAX.962957009 AYTO; ; ;CPAS.ROTOVA@GMAIL.COM;N;PU;PÚBLICA;N
03;ALICANTE;14;ALACANT;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO HISTORICO PROVINCIAL ALACANT;CALLE GUILLEN DE CASTRO,  Nº 3;03007;TELF.965918750;FAX.965918754;HTTP://DGLAB.CULT.GVA.ES/ARXIUHISTORICALACANT/INDEX.HTM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=AHPA;AHP_ALICANTE@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO HISTORICO PROVINCIAL CASTELLÓ DE LA PLANA;CALLE RAFALAFENA Nº 29;12003;TELF.964 55 83 80;FAX.964 55 83 81;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/ESPO.HTM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=AHPC;AHPC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL LA PETXINA VALÈNCIA;PASEO DE LA PETXINA Nº 42;46008;TELF.963525478 EXT-2781; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BPETXINA@VALENCIA.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JOAN CHURAT I SAURI  LA TORRE VALÈNCIA;CALLE CASTELL DE CULLERA Nº 16-B;46017;TELF.963292086; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BJCHURAT@VALENCIA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;128;VILAFAMÉS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILAFAMÉS;AVENIDA BARCELÓ Nº 8;12192;TELF.964329250; ; ; ;HERMINIA.AGUT@VILAFAMES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;128;VILAFAMÉS;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION CIDA-CENTRO INTERNACIONAL DE DOCUMENTACIÓN ARTÍSTICA VILAFAMÉS;CALLE MESTRE BERNAT Nº 14;12192;TELF.964335129;FAX.964335129;HTTP://WWW.CIDAVILAFAMES.ES;HTTP://WWW.CIDAVILAFAMES.ES;CIDA@CIDAVILAFAMES.ES;N;PU;PÚBLICA;N
46;VALENCIA;135;GODELLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  GODELLA;CALLE ROCAFORT  Nº 3;46110;TELF.963642952 EXT-4; ;HTTP://WWW.BIBLIOTECAGODELLA.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0135;BIBLIOTECAGODELLA@YAHOO.ES/BIBLIOTECAGODELLA@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA IVAM VALÈNCIA;CALLE GUILLEM DE CASTRO Nº 118;46003;TELF.963863000/7668/7655;FAX.963921094;HTTP://WWW.IVAM.ES;HTTP://IVAM.ABSYSNET.COM/CGI-BIN/ABWEBIVAM;BIBLIOTECA@IVAM.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA SOCIETAT CORAL EL MICALET VALÈNCIA;AVENIDA GUILLEM DE CASTRO Nº 73;46008;TELF.963920786;FAX.963913267;HTTP://WWW.SCELMICALET.CAT; ;INFO@SCELMICALET.CAT;N;PR;PRIVADA;N
03;ALICANTE;14;ALACANT;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA ALICANTINA-INSTITUTO DE CULTURA JUAN GIL-ALBERT ALACANT;CALLE SAN FERNANDO Nº 44;03001;TELF.965121214/6;FAX.965921824;HTTP://WWW.DIP-ALICANTE.ES/GA/GILALBERT/;HTTP://ABSYS.DIP-ALICANTE.ES/CGI-BIN/ABWEBP.EXE;GALBERT@DIP-ALICANTE.ES;N;PU;PÚBLICA;N
46;VALENCIA;171;MONCADA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA IVIA-INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS MONCADA;CARRETERA MONCADA-NÁQUERA, KM 4,5;46113;TELF.963424006;FAX.963424001;HTTP://BIBLIOTECA.IVIA.ES/COS.HTM;HTTP://MASTER.IVIA.ES/BIBLIOTECA/CONTENIDOS/BASEDAT/FORMREVISTAS.HTM;CASTELLO_JOSBALL@IVIA.GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL DEL MAR VALÈNCIA;CALLE FONTILLES Nº 35;46024;TELF.963525478 EXT-7421; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BDELMAR@VALENCIA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;15;ARGELITA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ARGELITA;CARRETERA LUDIENTE Nº S/N;12230;TELF.964612139 AYTO; ; ; ;ARGELITA_ALC@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL NOVA AL-RUSSAFI VALÈNCIA;CALLE POETA AL RUSSAFI Nº 2 Y 4;46006;TELF.963525478 EXT-4292; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BNOVAL-RUSAFI@VALENCIA.ES;N;PU;PÚBLICA;S
46;VALENCIA;215;RIOLA;OTRAS PÚBLICAS;OTRAS PÚBLICAS  RIOLA;PLAZA PAÍS VALENCIÀ Nº 1;46418;TELF.961702201 AYTO;FAX.961710327 AYTO; ; ;BIBLIORIOLA@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;216;ROCAFORT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ROCAFORT;CALLE MAJOR Nº S/N;46111;TELF.961312108/1312297;FAX.961312417;HTTP://WWW.AJUNTAMENT-ROCAFORT.ORG;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0022;BIBLIOTECACC@HOTMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;96;ROSSELL;AGENCIA DE LECTURA;AGENCIA DE LECTURA CENTRO CÍVICO "MOLÍ VELL" ROSSELL;CALLE PLACETA Nº 7;12511;TELF.977571202 AYTO;FAX.977571382 AYTO; ; ;BIBLIOTECAROSSELL@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;221;SALEM;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SALEM;PLAZA REI EN JAUME I Nº 9;46843;TELF.962813331 AYTO;FAX.962814074 AYTO; ; ;BIBLIOTECASALEM@GMAIL.COM;N;PU;PÚBLICA;N
03;ALICANTE;116;SALINAS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SALINAS;CALLE COMPARSA DE MOROS LAGUNEROS Nº S/N;03638;TELF.965479001 AYTO;FAX.966973001 AYTO;HTTP://WWW.SALINAS.ES/SERVICIOS-AL-CIUDADANO/BIBLIOTECA-MUNICIPAL; ;BIBLIOTECA@SALINAS.ES;N;PU;PÚBLICA;N
03;ALICANTE;118;SAN FULGENCIO;OTRAS PÚBLICAS;OTRAS PÚBLICAS  SAN FULGENCIO;CALLE LEPANTO Nº 9;03177;TELF.966794518;FAX.966794430 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/SANFULGENCIO/; ;CENTROCIVICO@AYTO-SANFULGENCIO.ES;N;PU;PÚBLICA;N
03;ALICANTE;904;SAN ISIDRO;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SAN ISIDRO;CALLE MAYOR Nº 1;03349;TELF.965485671 AYTO;FAX.965487268 AYTO; ; ; ;N;PU;PÚBLICA;S
03;ALICANTE;120;SAN MIGUEL DE SALINAS;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  SAN MIGUEL DE SALINAS;CALLE VICENTE BLASCO IBA?EZ Nº 1;03193;TELF.965720396;FAX.965720007 AYTO;HTTP://BIBLIOSANMIGUEL.EDUBLOGS.ORG;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0127;BIBLIOTECASMS@GMAIL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;902;SANT JOAN DE MORÓ;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SANT JOAN DE MORÓ;PLAZA JOAN RENAU Nº S/N;12130;TELF.964701100;FAX.964701151 AYTO; ; ;BIBLIOTECASJMORO@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;100;SANT MATEU;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SANT MATEU;CALLE SANTO DOMINGO Nº 34 PISO 1;12170;TELF.964156022; ; ; ;PATRONATCULTURA@SANTMATEU.COM;N;PU;PÚBLICA;N
03;ALICANTE;122;SANT VICENT DEL RASPEIG;BIBLIOTECA INFANTIL;BIBLIOTECA INFANTIL I JUVENIL MIGUEL HERNANDEZ SANT VICENT DEL RASPEIG;PLAZA DE LA COMUNITAT VALENCIANA Nº 2 ESC. BA;03690;TELF.966143649; ;HTTP://BIBLIOTECA.RASPEIG.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0114;BIBLIOTECAINFANTIL@RASPEIG.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;102;SANTA MAGDALENA DE PULPIS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SANTA MAGDALENA DE PULPIS;PLAZA ESPAÑA Nº 9 PISO 2;12597;TELF.964415070 AYTO; ; ; ;AYUNTSANTAMAGDALENA@YAHOO.ES;N;PU;PÚBLICA;N
46;VALENCIA;227;SENYERA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SENYERA;CALLE MAYOR Nº 7 PISO 1;46669;TELF.962452786;FAX.962452281 AYTO; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0198;BIBLIOTECASENY@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;228;SERRA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SERRA;CALLE EMPEDRADO Nº 17BAJ;46118;TELF.961689505/961688443;FAX.961688520 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0153;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0153;BIBLIOTECA@SERRA.ES;N;PU;PÚBLICA;N
46;VALENCIA;231;SIMAT DE LA VALLDIGNA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SIMAT DE LA VALLDIGNA;PLAZA RAMIRO CALATAYUD Nº 5;46750;TELF.962811828/2810226;FAX.962811984 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0053;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0053;BIBLIOTECA@SIMAT.ORG / BIBLIOTECA_SIMAT@HOTMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;232;SINARCAS;OTRAS PÚBLICAS;OTRAS PÚBLICAS  SINARCAS;CALLE EUGENIO CAÑIZARES Nº 17;46320;TELF.962315411 AYTO;FAX.962315062 AYTO; ; ;SINARCAS@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;235;MARENY DE BARRAQUETES;AGENCIA DE LECTURA;AGENCIA DE LECTURA ESCOLES MARENY DE BARRAQUETES;CALLE L'ALTER Nº 1;46419;TELF.961760245 AYTO; ; ; ;MARENY_INFO@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;109;TALES;AGENCIA DE LECTURA;AGENCIA DE LECTURA  TALES;CALLE CONSTITUCIÓ Nº 1;12221;TELF.964613008;FAX.964613008; ; ;TALES_PAZ@GVA.ES;N;PU;PÚBLICA;N
03;ALICANTE;128;TEULADA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  TEULADA;AVENIDA DE SANTA CATERINA Nº 2;03725;TELF.965740158 EXT-1803;FAX.965740166;HTTP://WWW.TEULADAMORAIRA.ORG/INDEX.PHP?OPTION=COM_CONTENT&VIEW=ARTICLE&ID=100&ITEMID=508&LANG=ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0088;BIBLIOTECA@TEULADAMORAIRA.ORG / AIVARSB@TEULADAMORAIRA.ORG;S;PU;PÚBLICA;N
12;CASTELLÓN;116;TORRALBA DEL PINAR;OTRAS PÚBLICAS;OTRAS PÚBLICAS  TORRALBA DEL PINAR;CALLE HORNO Nº 13;12225;TELF.964618106 AYTO;FAX.964618233; ; ;TORRALBA_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;117;TORREBLANCA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  TORREBLANCA;PLAZA SAN BARTOLOME Nº 1;12596;TELF.678701953;FAX.964420125 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0143;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0143;PERSIVA_PEL@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;246;TOUS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  TOUS;CALLE SANTA BÁRBARA Nº S/N;46269;TELF.962449135;FAX.962449320 AYTO; ; ;BIBLIOTECA_TOUS@HOTMAIL.COM;N;PU;PÚBLICA;N
03;ALICANTE;136;BENIALI;OTRAS PÚBLICAS;OTRAS PÚBLICAS  BENIALI;CARRETERA 35 DE BENIALI PISO 1;03787;TELF.966406553 AYTO;FAX.966406566 AYTO; ; ;AJGALLINERA@GMAIL.COM;N;PU;PÚBLICA;N
